total_splits,season,num_teams,rank,games_played,games_started,ground_outs,air_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,avg,at_bats,obp,slg,ops,caught_stealing,stolen_bases,stolen_base_percentage,ground_into_double_play,number_of_pitches,era,innings_pitched,wins,losses,saves,save_opportunities,holds,blown_saves,earned_runs,whip,batters_faced,outs,games_pitched,complete_games,shutouts,strikes,strike_percentage,hit_batsmen,balks,wild_pitches,pickoffs,total_bases,ground_outs_to_airouts,win_percentage,pitches_per_inning,games_finished,strikeout_walk_ratio,strikeouts_per9inn,walks_per9inn,hits_per9inn,runs_scored_per9,home_runs_per9,inherited_runners,inherited_runners_scored,catchers_interference,sac_bunts,sac_flies,team_id,team_name,team_link,player_id,player_full_name,player_link,player_first_name,player_last_name,league_id,league_name,league_link,sport_id,sport_link,sport_abbreviation,position_code,position_name,position_type,position_abbreviation,splits_tied_with_offset,splits_tied_with_limit,player_pool,type_display_name,group_display_name
606,2005,1,19,69,0,77,56,15,10,1,5,64,24,2,49,1,.199,246,.273,.309,.582,0,0,.---,8,1049,1.74,67.1,7,1,39,43,2,4,13,1.08,271,202,69,0,0,675,.640,1,0,9,0,76,1.38,.875,15.58,62,2.67,8.55,3.21,6.55,2.00,0.67,15,2,0,0,0,158,Milwaukee Brewers,/api/v1/teams/158,276913,Derrick Turnbow,/api/v1/people/276913,Derrick,Turnbow,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,20,27,0,29,29,6,2,0,2,31,11,0,21,1,.194,108,.270,.269,.539,1,1,.500,1,479,1.78,30.1,4,1,0,0,2,0,6,1.05,122,91,27,0,0,301,.630,1,0,1,0,29,1.00,.800,15.79,10,2.82,9.20,3.26,6.23,1.78,0.59,6,3,0,0,2,109,Arizona Diamondbacks,/api/v1/teams/109,430665,Brandon Medders,/api/v1/people/430665,Brandon,Medders,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,21,14,14,100,79,20,17,1,3,58,23,2,79,2,.253,312,.308,.343,.651,3,1,.250,15,1270,1.81,84.2,8,2,0,0,0,0,17,1.20,341,254,14,0,0,815,.640,2,0,1,2,107,1.27,.800,15.00,0,2.52,6.17,2.44,8.40,2.13,0.32,0,0,0,3,1,134,Pittsburgh Pirates,/api/v1/teams/134,435043,Zach Duke,/api/v1/people/435043,Zach,Duke,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,22,74,0,61,104,24,3,0,9,61,17,2,55,2,.198,278,.248,.306,.554,2,1,.333,3,1209,1.82,74.1,2,4,47,54,0,7,15,0.97,300,223,74,0,0,806,.670,2,0,0,0,85,0.59,.333,16.26,62,3.59,7.39,2.06,6.66,2.91,1.09,21,7,0,2,1,120,Washington Nationals,/api/v1/teams/120,430101,Chad Cordero,/api/v1/people/430101,Chad,Cordero,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,23,23,0,43,17,6,4,0,1,23,10,3,22,3,.212,104,.297,.279,.576,0,4,1.000,5,415,1.82,29.2,1,0,1,2,4,1,6,1.08,118,89,23,0,0,251,.600,3,1,1,1,29,2.53,1.000,13.99,4,2.30,6.98,3.03,6.67,1.82,0.30,19,4,0,0,1,114,Cleveland Indians,/api/v1/teams/114,285080,Matt Miller,/api/v1/people/285080,Matt,Miller,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,24,73,0,61,79,17,9,3,4,70,23,4,55,0,.209,263,.273,.312,.585,1,8,.889,9,1138,1.83,73.2,8,1,1,6,26,5,15,1.06,288,221,73,0,0,736,.650,0,0,3,0,82,0.77,.889,15.45,17,3.04,8.55,2.81,6.72,2.08,0.49,37,11,0,2,0,135,San Diego Padres,/api/v1/teams/135,276530,Scott Linebrink,/api/v1/people/276530,Scott,Linebrink,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,25,8,1,20,9,6,2,0,1,15,5,1,13,0,.236,55,.295,.327,.622,0,1,1.000,3,247,1.84,14.2,0,1,0,0,0,0,3,1.23,62,44,8,0,0,159,.640,0,0,1,0,18,2.22,.000,16.84,3,3.00,9.20,3.07,7.98,3.68,0.61,5,3,0,1,1,111,Boston Red Sox,/api/v1/teams/111,430837,Lenny DiNardo,/api/v1/people/430837,Lenny,DiNardo,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,26,32,32,249,188,51,26,3,11,185,62,5,151,3,.198,761,.261,.284,.545,4,8,.667,16,3203,1.87,211.1,13,8,0,0,0,0,44,1.01,838,634,32,1,0,2039,.640,3,1,3,2,216,1.32,.619,15.16,0,2.98,7.88,2.64,6.43,2.17,0.47,0,0,0,9,3,117,Houston Astros,/api/v1/teams/117,112388,Roger Clemens,/api/v1/people/112388,Roger,Clemens,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,27,11,0,14,23,4,3,0,1,5,1,0,11,0,.208,53,.222,.321,.543,0,0,.---,1,169,1.93,14.0,1,0,0,0,0,0,3,0.86,54,42,11,0,0,112,.660,0,0,0,1,17,0.61,1.000,12.07,5,5.00,3.21,0.64,7.07,2.57,0.64,2,2,0,0,0,113,Cincinnati Reds,/api/v1/teams/113,407820,Josh Hancock,/api/v1/people/407820,Josh,Hancock,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,28,69,0,58,61,15,10,0,1,58,29,5,38,4,.179,212,.286,.241,.527,1,2,.667,6,999,1.94,60.1,4,0,0,2,13,2,13,1.11,248,181,69,0,0,618,.620,4,0,3,1,51,0.95,1.000,16.56,10,2.00,8.65,4.33,5.67,2.24,0.15,47,11,0,0,3,145,Chicago White Sox,/api/v1/teams/145,425840,Neal Cotts,/api/v1/people/425840,Neal,Cotts,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,29,68,0,50,89,15,10,1,7,57,21,4,42,3,.181,232,.254,.323,.577,2,6,.750,6,1018,2.00,67.1,7,1,1,2,23,1,15,0.94,262,202,68,0,0,656,.640,3,0,1,0,75,0.56,.875,15.12,14,2.71,7.62,2.81,5.61,2.00,0.94,51,11,0,2,4,145,Chicago White Sox,/api/v1/teams/145,131700,Cliff Politte,/api/v1/people/131700,Cliff,Politte,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,30,64,5,85,95,23,12,0,6,75,38,7,59,6,.193,306,.291,.291,.582,0,4,1.000,8,1445,2.04,88.1,5,4,2,4,8,2,20,1.10,358,265,64,0,0,879,.610,6,1,6,2,89,0.89,.556,16.36,13,1.97,7.64,3.87,6.01,2.34,0.61,42,15,0,4,4,120,Washington Nationals,/api/v1/teams/120,112031,Hector Carrasco,/api/v1/people/112031,Hector,Carrasco,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,31,57,0,56,75,17,11,2,4,33,17,4,46,1,.222,207,.284,.353,.637,0,0,.---,7,832,2.04,57.1,2,4,34,39,5,5,13,1.10,228,172,57,0,0,513,.620,1,0,3,0,73,0.75,.333,14.51,45,1.94,5.18,2.67,7.22,2.67,0.63,21,5,0,3,0,145,Chicago White Sox,/api/v1/teams/145,115812,Dustin Hermanson,/api/v1/people/115812,Dustin,Hermanson,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,32,47,0,40,46,13,4,0,2,43,12,2,33,1,.206,160,.263,.269,.532,0,0,.---,3,696,2.08,43.1,3,1,0,3,16,3,10,1.04,175,130,47,0,0,455,.650,1,0,0,0,43,0.87,.750,16.06,8,3.58,8.93,2.49,6.85,2.70,0.42,25,11,0,0,2,114,Cleveland Indians,/api/v1/teams/114,121125,Arthur Rhodes,/api/v1/people/121125,Arthur,Rhodes,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,33,68,0,93,56,19,6,1,2,62,14,2,61,3,.230,265,.276,.283,.559,1,3,.750,8,1034,2.10,73.0,1,5,40,45,1,5,17,1.03,289,219,68,0,0,698,.680,3,0,2,0,75,1.66,.167,14.16,55,4.43,7.64,1.73,7.52,2.34,0.25,22,4,0,6,1,146,Florida Marlins,/api/v1/teams/146,116734,Todd Jones,/api/v1/people/116734,Todd,Jones,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,34,63,0,74,49,14,5,1,4,51,27,5,43,1,.202,213,.293,.291,.584,1,3,.750,6,922,2.14,59.0,1,2,39,43,1,4,14,1.19,245,177,63,0,0,580,.630,1,0,2,0,62,1.51,.333,15.63,52,1.89,7.78,4.12,6.56,2.14,0.61,10,1,0,3,1,138,St. Louis Cardinals,/api/v1/teams/138,116414,Jason Isringhausen,/api/v1/people/116414,Jason,Isringhausen,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,35,65,0,44,70,15,9,0,5,67,20,2,38,5,.177,215,.261,.288,.549,2,0,.000,2,1053,2.15,62.2,4,2,3,3,16,0,15,0.93,244,188,65,0,0,663,.630,5,0,1,0,62,0.63,.667,16.80,18,3.35,9.62,2.87,5.46,2.15,0.72,48,11,0,3,1,138,St. Louis Cardinals,/api/v1/teams/138,121099,Al Reyes,/api/v1/people/121099,Al,Reyes,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,2,36,11,0,11,16,5,4,0,2,22,7,1,16,0,.250,64,.324,.406,.730,0,0,.---,0,288,2.16,16.2,0,1,0,0,0,0,4,1.38,72,50,11,0,0,187,.650,0,0,1,0,26,0.69,.000,17.28,5,3.14,11.88,3.78,8.64,2.70,1.08,5,2,0,1,0,143,Philadelphia Phillies,/api/v1/teams/143,425658,Aquilino Lopez,/api/v1/people/425658,Aquilino,Lopez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,36,6,0,6,16,2,3,0,1,1,1,1,14,0,.378,37,.395,.541,.936,1,0,.000,0,132,2.16,8.1,0,0,0,0,0,0,2,1.80,38,25,6,0,0,99,.750,0,0,0,1,20,0.38,.---,15.84,3,1.00,1.08,1.08,15.12,2.16,1.08,3,2,0,0,0,138,St. Louis Cardinals,/api/v1/teams/138,124171,Gabe White,/api/v1/people/124171,Gabe,White,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,38,6,6,57,34,10,8,0,2,26,17,0,31,3,.209,148,.304,.304,.608,2,2,.500,7,610,2.18,41.1,3,1,0,0,0,0,10,1.16,168,124,6,0,0,370,.610,3,0,0,0,45,1.68,.750,14.76,0,1.53,5.66,3.70,6.75,2.18,0.44,0,0,0,0,0,134,Pittsburgh Pirates,/api/v1/teams/134,430904,Paul Maholm,/api/v1/people/430904,Paul,Maholm,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,2,39,72,0,53,63,18,6,1,5,87,27,0,44,3,.180,244,.269,.275,.544,2,8,.800,4,1113,2.19,70.0,1,1,16,18,19,2,17,1.01,277,210,72,0,0,713,.640,3,1,3,0,67,0.84,.500,15.90,34,3.22,11.19,3.47,5.66,2.31,0.64,20,5,0,2,1,144,Atlanta Braves,/api/v1/teams/144,150035,Kyle Farnsworth,/api/v1/people/150035,Kyle,Farnsworth,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,40,31,1,42,34,9,4,0,3,29,18,3,35,2,.259,135,.353,.356,.709,1,0,.000,4,635,2.19,37.0,1,0,0,1,2,1,9,1.43,160,111,31,0,0,389,.610,2,0,0,0,48,1.24,1.000,17.16,15,1.61,7.05,4.38,8.51,2.19,0.73,13,5,0,4,1,138,St. Louis Cardinals,/api/v1/teams/138,113793,Cal Eldred,/api/v1/people/113793,Cal,Eldred,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,41,14,0,17,18,6,2,0,1,14,13,0,15,1,.238,63,.372,.317,.689,0,0,.---,2,318,2.20,16.1,0,0,0,0,1,0,4,1.71,78,49,14,0,0,173,.540,1,0,1,0,20,0.94,.---,19.47,3,1.08,7.71,7.16,8.27,3.31,0.55,9,1,0,0,1,135,San Diego Padres,/api/v1/teams/135,444520,Craig Breslow,/api/v1/people/444520,Craig,Breslow,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,42,65,0,82,83,25,9,1,7,85,19,3,67,2,.215,311,.263,.318,.581,2,6,.750,9,1335,2.21,85.2,7,4,5,7,10,2,21,1.00,338,257,65,0,0,865,.650,2,0,2,1,99,0.99,.636,15.58,24,4.47,8.93,2.00,7.04,2.63,0.74,31,15,0,4,2,133,Oakland Athletics,/api/v1/teams/133,407113,Justin Duchscherer,/api/v1/people/407113,Justin,Duchscherer,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,43,71,0,63,81,18,13,0,7,69,19,3,53,3,.204,260,.265,.335,.600,0,6,1.000,6,1086,2.21,73.1,2,3,3,5,17,2,18,0.98,288,220,71,0,0,731,.670,3,0,0,0,87,0.78,.400,14.81,20,3.63,8.47,2.33,6.50,2.21,0.86,34,11,0,5,1,117,Houston Astros,/api/v1/teams/117,235095,Dan Wheeler,/api/v1/people/235095,Dan,Wheeler,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,44,62,0,70,87,21,10,1,6,54,23,2,47,5,.186,253,.266,.304,.570,2,1,.333,5,1098,2.24,72.1,4,0,0,1,2,1,18,0.97,286,217,62,0,0,676,.620,5,0,0,0,77,0.80,1.000,15.18,16,2.35,6.72,2.86,5.85,2.61,0.75,27,8,0,4,1,143,Philadelphia Phillies,/api/v1/teams/143,150269,Aaron Fultz,/api/v1/people/150269,Aaron,Fultz,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,45,81,0,91,84,23,24,2,2,59,20,5,86,2,.277,311,.319,.386,.705,1,6,.857,6,1169,2.24,80.1,7,3,13,20,24,7,20,1.32,342,241,81,0,0,778,.670,2,0,3,1,120,1.08,.700,14.55,27,2.95,6.61,2.24,9.63,2.58,0.22,32,18,0,3,6,111,Boston Red Sox,/api/v1/teams/111,123348,Mike Timlin,/api/v1/people/123348,Mike,Timlin,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,46,6,0,3,6,1,2,0,1,2,3,0,5,0,.313,16,.421,.625,1.046,0,0,.---,1,71,2.25,4.0,0,0,0,1,2,1,1,2.00,19,12,6,0,0,37,.520,0,0,1,0,10,0.50,.---,17.75,1,0.67,4.50,6.75,11.25,2.25,2.25,5,2,0,0,0,109,Arizona Diamondbacks,/api/v1/teams/109,150355,Armando Almanza,/api/v1/people/150355,Armando,Almanza,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
606,2005,1,46,1,0,3,8,1,2,0,0,1,0,0,4,0,.250,16,.250,.375,.625,0,1,1.000,0,52,2.25,4.0,0,0,0,0,0,0,1,1.00,16,12,1,0,0,38,.730,0,0,0,0,6,0.38,.---,13.00,1,-.--,2.25,0.00,9.00,2.25,0.00,0,0,0,0,0,114,Cleveland Indians,/api/v1/teams/114,430954,Kazuhito Tadano,/api/v1/people/430954,Kazuhito,Tadano,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
