total_splits,season,num_teams,rank,games_played,games_started,ground_outs,air_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,avg,at_bats,obp,slg,ops,caught_stealing,stolen_bases,stolen_base_percentage,ground_into_double_play,number_of_pitches,era,innings_pitched,wins,losses,saves,save_opportunities,holds,blown_saves,earned_runs,whip,batters_faced,outs,games_pitched,complete_games,shutouts,strikes,strike_percentage,hit_batsmen,balks,wild_pitches,pickoffs,total_bases,ground_outs_to_airouts,win_percentage,pitches_per_inning,games_finished,strikeout_walk_ratio,strikeouts_per9inn,walks_per9inn,hits_per9inn,runs_scored_per9,home_runs_per9,inherited_runners,inherited_runners_scored,catchers_interference,sac_bunts,sac_flies,team_id,team_name,team_link,player_id,player_full_name,player_link,player_first_name,player_last_name,league_id,league_name,league_link,sport_id,sport_link,sport_abbreviation,position_code,position_name,position_type,position_abbreviation,splits_tied_with_offset,splits_tied_with_limit,player_pool,type_display_name,group_display_name
666,2007,1,1,2,0,9,6,0,1,0,0,2,0,0,5,0,.227,22,.227,.273,.500,0,0,.---,1,66,0.00,6.0,0,0,0,0,0,0,0,0.83,22,18,2,0,0,48,.730,0,0,0,0,6,1.50,.---,11.00,1,-.--,3.00,0.00,7.50,0.00,0.00,0,0,0,0,0,141,Toronto Blue Jays,/api/v1/teams/141,461347,Jamie Vermilyea,/api/v1/people/461347,Jamie,Vermilyea,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,1,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,0,21,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,12,.570,0,0,0,0,1,0.50,.---,21.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0,139,Tampa Bay Devil Rays,/api/v1/teams/139,425543,Josh Wilson,/api/v1/people/425543,Josh,Wilson,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,pitching
666,2007,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,0,12,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.670,0,0,0,0,0,0.00,.---,12.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,146,Florida Marlins,/api/v1/teams/146,133120,Jason Wood,/api/v1/people/133120,Jason,Wood,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,pitching
666,2007,1,14,19,0,18,20,2,4,0,1,34,6,0,12,1,.145,83,.211,.229,.440,0,1,1.000,1,342,0.38,24.0,2,0,1,1,8,0,1,0.75,91,72,19,0,0,219,.640,1,0,1,0,19,0.90,1.000,14.25,3,5.67,12.75,2.25,4.50,0.75,0.38,2,0,0,1,0,147,New York Yankees,/api/v1/teams/147,501955,Joba Chamberlain,/api/v1/people/501955,Joba,Chamberlain,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,15,8,0,9,9,1,2,1,0,13,4,0,7,0,.189,37,.268,.297,.565,0,1,1.000,1,168,0.82,11.0,0,0,0,0,0,0,1,1.00,42,33,8,0,0,114,.680,0,0,0,0,11,1.00,.---,15.27,2,3.25,10.64,3.27,5.73,0.82,0.00,4,2,0,1,0,112,Chicago Cubs,/api/v1/teams/112,453954,Kevin Hart,/api/v1/people/453954,Kevin,Hart,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,16,4,1,6,11,2,2,0,0,14,5,0,5,0,.143,35,.244,.200,.444,0,0,.---,1,174,0.87,10.1,1,1,0,0,0,0,1,0.97,41,31,4,0,0,107,.610,0,0,0,0,7,0.55,.500,16.84,1,2.80,12.19,4.35,4.35,1.74,0.00,3,0,0,0,1,145,Chicago White Sox,/api/v1/teams/145,473560,Lance Broadway,/api/v1/people/473560,Lance,Broadway,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,17,10,0,9,8,1,0,0,0,7,8,2,7,0,.241,29,.395,.241,.636,0,0,.---,1,157,1.08,8.1,1,0,0,0,0,0,1,1.80,39,25,10,0,0,82,.520,0,0,1,0,7,1.13,1.000,18.84,5,0.88,7.56,8.64,7.56,1.08,0.00,6,1,0,1,1,144,Atlanta Braves,/api/v1/teams/144,457733,Joey Devine,/api/v1/people/457733,Joey,Devine,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,17,7,0,7,4,1,2,0,0,14,1,0,5,0,.172,29,.194,.241,.435,0,0,.---,0,126,1.08,8.1,1,0,0,0,3,0,1,0.72,31,25,7,0,0,87,.690,0,0,0,0,7,1.75,1.000,15.12,1,14.00,15.12,1.08,5.40,1.08,0.00,2,0,0,0,1,117,Houston Astros,/api/v1/teams/117,430610,Dennis Sarfate,/api/v1/people/430610,Dennis,Sarfate,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,19,15,0,11,17,2,4,0,0,9,4,1,12,0,.250,48,.302,.333,.635,1,0,.000,4,180,1.26,14.1,2,0,0,1,7,1,2,1.12,53,43,15,0,0,114,.630,0,0,0,0,16,0.65,1.000,12.56,1,2.25,5.65,2.51,7.53,1.26,0.00,8,3,0,0,1,137,San Francisco Giants,/api/v1/teams/137,400104,Tyler Walker,/api/v1/people/400104,Tyler,Walker,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,20,22,0,29,20,6,4,0,1,16,6,2,13,1,.167,78,.235,.256,.491,0,3,1.000,1,356,1.29,21.0,2,2,0,0,2,0,3,0.90,85,63,22,0,0,233,.650,1,0,0,0,20,1.45,.500,16.95,5,2.67,6.86,2.57,5.57,2.57,0.43,20,4,0,0,0,135,San Diego Padres,/api/v1/teams/135,491159,Joe Thatcher,/api/v1/people/491159,Joe,Thatcher,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,21,9,0,9,17,2,1,0,0,13,7,2,11,2,.224,49,.345,.245,.590,0,2,1.000,1,195,1.35,13.1,3,0,0,0,0,0,2,1.35,59,40,9,0,0,109,.560,2,0,0,0,12,0.53,1.000,14.63,0,1.86,8.78,4.73,7.43,1.35,0.00,5,0,0,1,0,146,Florida Marlins,/api/v1/teams/146,434137,Logan Kensing,/api/v1/people/434137,Logan,Kensing,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,22,68,0,63,63,11,6,0,6,82,13,0,37,2,.153,242,.202,.252,.454,0,3,1.000,7,1034,1.38,71.2,6,1,40,42,0,2,11,0.70,260,215,68,0,0,674,.650,2,0,3,0,61,1.00,.857,14.43,65,6.31,10.30,1.63,4.65,1.38,0.75,32,7,0,2,1,136,Seattle Mariners,/api/v1/teams/136,407816,J.J. Putz,/api/v1/people/407816,J.J.,Putz,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,23,63,0,49,58,10,4,0,5,78,13,0,33,3,.151,218,.209,.239,.448,0,2,1.000,7,949,1.40,64.1,2,1,39,43,1,4,10,0.72,234,193,63,0,0,627,.660,3,0,0,0,52,0.84,.667,14.75,55,6.00,10.91,1.82,4.62,1.40,0.70,12,4,0,0,0,119,Los Angeles Dodgers,/api/v1/teams/119,493416,Takashi Saito,/api/v1/people/493416,Takashi,Saito,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,24,59,0,35,74,11,5,0,3,96,35,3,41,4,.169,243,.282,.226,.508,0,9,1.000,2,1156,1.43,69.1,5,1,1,2,17,1,11,1.10,285,208,59,0,0,711,.620,4,1,5,1,55,0.47,.833,16.67,6,2.74,12.46,4.54,5.32,1.43,0.39,41,5,0,1,2,112,Chicago Cubs,/api/v1/teams/112,461791,Carlos Marmol,/api/v1/people/461791,Carlos,Marmol,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,25,68,0,41,108,13,12,1,4,80,9,3,51,0,.183,278,.208,.277,.485,4,4,.500,3,1159,1.47,79.1,5,1,3,6,31,3,13,0.76,289,238,68,0,0,848,.730,0,0,0,0,77,0.38,.833,14.61,15,8.89,9.08,1.02,5.79,1.47,0.45,33,3,0,0,2,114,Cleveland Indians,/api/v1/teams/114,429783,Rafael Betancourt,/api/v1/people/429783,Rafael,Betancourt,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,26,4,3,17,24,6,3,0,0,22,10,0,14,1,.184,76,.284,.224,.508,0,0,.---,3,326,1.59,22.2,3,1,0,0,0,0,4,1.06,88,68,4,1,1,206,.630,1,0,0,1,17,0.71,.750,14.38,0,2.20,8.74,3.97,5.56,2.38,0.00,0,0,0,0,1,111,Boston Red Sox,/api/v1/teams/111,453329,Clay Buchholz,/api/v1/people/453329,Clay,Buchholz,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,26,18,0,14,20,3,4,1,0,13,8,0,15,0,.246,61,.329,.344,.673,1,1,.500,2,276,1.59,17.0,2,0,2,2,5,0,3,1.35,70,51,18,0,0,168,.610,0,0,0,0,21,0.70,1.000,16.24,5,1.63,6.88,4.24,7.94,1.59,0.00,2,2,0,0,1,144,Atlanta Braves,/api/v1/teams/144,283166,Michael Gonzalez,/api/v1/people/283166,Michael,Gonzalez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,28,44,0,73,45,15,6,1,5,62,15,2,41,0,.187,219,.238,.292,.530,1,2,.667,6,883,1.78,60.2,1,2,1,2,12,1,12,0.92,236,182,44,0,0,594,.670,0,0,4,0,64,1.62,.333,14.55,11,4.13,9.20,2.23,6.08,2.23,0.74,37,6,0,1,1,114,Cleveland Indians,/api/v1/teams/114,460370,Rafael Perez,/api/v1/people/460370,Rafael,Perez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,29,80,0,136,57,27,9,2,6,63,31,12,65,7,.208,313,.290,.307,.597,2,9,.818,12,1258,1.80,90.0,5,3,1,2,8,1,18,1.07,359,270,80,0,0,776,.620,7,0,2,1,96,2.39,.625,13.98,16,2.03,6.30,3.10,6.50,2.70,0.60,47,13,0,4,4,144,Atlanta Braves,/api/v1/teams/144,493247,Peter Moylan,/api/v1/people/493247,Peter,Moylan,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,29,34,1,26,54,8,4,1,3,36,10,0,24,0,.171,140,.227,.279,.506,3,2,.400,1,592,1.80,40.0,3,0,0,0,4,0,8,0.85,150,120,34,0,0,389,.660,0,0,2,0,39,0.48,1.000,14.80,9,3.60,8.10,2.25,5.40,1.80,0.68,9,3,0,0,0,138,St. Louis Cardinals,/api/v1/teams/138,120401,Troy Percival,/api/v1/people/120401,Troy,Percival,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,31,59,0,31,60,12,5,0,5,84,15,0,30,4,.146,205,.219,.244,.463,0,4,1.000,1,910,1.85,58.1,1,3,37,40,2,3,12,0.77,224,175,59,0,0,634,.700,4,0,0,0,50,0.52,.250,15.60,53,5.60,12.96,2.31,4.63,1.85,0.77,19,5,0,0,0,111,Boston Red Sox,/api/v1/teams/111,449097,Jonathan Papelbon,/api/v1/people/449097,Jonathan,Papelbon,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,32,14,0,19,10,3,2,0,1,12,2,0,7,1,.149,47,.196,.255,.451,0,1,1.000,2,183,1.88,14.1,1,1,0,1,2,1,3,0.63,51,43,14,0,0,125,.680,1,0,0,0,12,1.90,.500,12.77,1,6.00,7.53,1.26,4.40,1.88,0.63,13,6,0,0,1,120,Washington Nationals,/api/v1/teams/120,452293,Jonathan Albaladejo,/api/v1/people/452293,Jonathan,Albaladejo,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,32,68,0,64,67,15,14,0,4,77,19,2,54,1,.209,258,.264,.310,.574,0,7,1.000,4,1145,1.88,71.2,4,2,37,41,0,4,15,1.02,282,215,68,0,0,746,.650,1,0,3,0,80,0.96,.667,15.98,60,4.05,9.67,2.39,6.78,1.88,0.50,8,3,0,2,2,142,Minnesota Twins,/api/v1/teams/142,150274,Joe Nathan,/api/v1/people/150274,Joe,Nathan,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,34,3,3,12,28,6,3,0,1,15,9,0,13,0,.191,68,.286,.279,.565,1,1,.500,1,276,1.89,19.0,1,0,0,0,0,0,4,1.16,77,57,3,0,0,178,.640,0,0,0,0,19,0.43,1.000,14.53,0,1.67,7.11,4.26,6.16,2.84,0.47,0,0,0,0,0,147,New York Yankees,/api/v1/teams/147,453178,Ian Kennedy,/api/v1/people/453178,Ian,Kennedy,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,2,35,74,0,82,32,12,12,1,3,42,40,5,39,2,.202,193,.343,.321,.664,2,4,.667,11,963,1.92,56.1,2,2,1,2,24,1,12,1.40,237,169,74,0,0,529,.550,2,0,4,1,62,2.56,.500,17.09,10,1.05,6.71,6.39,6.23,1.92,0.48,41,8,0,1,1,143,Philadelphia Phillies,/api/v1/teams/143,240694,J.C. Romero,/api/v1/people/240694,J.C.,Romero,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,36,9,0,12,4,2,2,0,0,6,4,0,6,0,.231,26,.323,.308,.631,0,1,1.000,4,118,1.93,9.1,1,0,0,0,1,0,2,1.07,32,28,9,0,0,76,.640,0,0,0,0,8,3.00,1.000,12.64,2,1.50,5.79,3.86,5.79,1.93,0.00,3,0,0,1,1,111,Boston Red Sox,/api/v1/teams/111,132241,Bryan Corey,/api/v1/people/132241,Bryan,Corey,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,37,62,0,75,91,19,11,1,2,52,18,4,72,3,.254,284,.302,.320,.622,0,3,1.000,6,1126,1.94,74.1,3,4,2,2,9,0,16,1.21,311,223,62,0,0,731,.650,3,0,1,0,91,0.82,.429,15.15,20,2.89,6.30,2.18,8.72,2.30,0.24,37,10,0,3,3,146,Florida Marlins,/api/v1/teams/146,421104,Lee Gardner,/api/v1/people/421104,Lee,Gardner,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,38,22,0,24,29,7,6,0,3,16,10,1,19,0,.216,88,.296,.386,.682,0,1,1.000,0,398,1.96,23.0,2,0,4,5,5,1,5,1.26,98,69,22,0,0,244,.610,0,0,2,0,34,0.83,1.000,17.30,10,1.60,6.26,3.91,7.43,2.74,1.17,2,0,0,0,0,146,Florida Marlins,/api/v1/teams/146,452291,Henry Owens,/api/v1/people/452291,Henry,Owens,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,39,81,0,113,55,21,7,2,3,102,30,1,60,2,.185,325,.257,.246,.503,3,8,.727,9,1532,2.02,93.2,6,4,2,6,34,4,21,0.96,363,281,81,0,0,1015,.660,2,0,4,0,80,2.05,.600,16.36,16,3.40,9.80,2.88,5.77,2.02,0.29,34,7,1,4,1,135,San Diego Padres,/api/v1/teams/135,425514,Heath Bell,/api/v1/people/425514,Heath,Bell,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,40,44,0,46,42,11,1,2,4,41,17,1,28,2,.183,153,.270,.294,.564,2,2,.500,1,705,2.05,44.0,0,0,1,2,11,1,10,1.02,176,132,44,0,0,429,.610,2,0,0,0,45,1.10,.---,16.02,5,2.41,8.39,3.48,5.73,2.25,0.82,26,5,0,2,2,111,Boston Red Sox,/api/v1/teams/111,434668,Manny Delcarmen,/api/v1/people/434668,Manny,Delcarmen,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,41,78,0,107,56,20,8,0,6,58,20,3,63,2,.224,281,.280,.317,.597,3,0,.000,11,1052,2.08,78.0,4,2,19,22,16,3,18,1.06,306,234,78,0,0,679,.650,2,0,0,0,89,1.91,.667,13.49,46,2.90,6.69,2.31,7.27,2.31,0.69,18,7,0,2,1,115,Colorado Rockies,/api/v1/teams/115,466918,Manny Corpas,/api/v1/people/466918,Manny,Corpas,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,42,4,1,20,11,4,3,0,1,5,4,0,11,3,.239,46,.340,.370,.710,0,0,.---,3,180,2.13,12.2,0,1,0,0,0,0,3,1.18,54,38,4,0,0,107,.590,3,0,1,0,17,1.82,.000,14.21,1,1.25,3.55,2.84,7.82,2.84,0.71,0,0,0,1,0,118,Kansas City Royals,/api/v1/teams/118,460024,Luke Hochevar,/api/v1/people/460024,Luke,Hochevar,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,43,64,0,75,66,19,6,0,4,57,24,2,51,2,.206,248,.280,.278,.558,1,10,.909,3,1081,2.14,67.1,4,4,30,35,2,5,16,1.11,275,202,64,0,0,682,.630,2,1,0,0,69,1.14,.500,16.05,48,2.38,7.62,3.21,6.82,2.54,0.53,23,3,0,0,1,141,Toronto Blue Jays,/api/v1/teams/141,435618,Jeremy Accardo,/api/v1/people/435618,Jeremy,Accardo,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,44,26,0,20,34,8,4,1,1,34,10,1,26,1,.234,111,.301,.315,.616,1,0,.000,0,495,2.15,29.1,1,1,0,0,5,0,7,1.23,125,88,26,0,0,323,.650,1,0,1,0,35,0.59,.500,16.88,5,3.40,10.43,3.07,7.98,2.45,0.31,19,4,0,2,1,114,Cleveland Indians,/api/v1/teams/114,460029,Jensen Lewis,/api/v1/people/460029,Jensen,Lewis,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,45,81,0,79,31,15,5,0,3,57,24,3,47,1,.223,211,.303,.289,.592,1,0,.000,6,915,2.17,58.0,4,2,1,4,24,3,14,1.22,239,174,81,0,0,554,.610,1,1,2,1,61,2.55,.667,15.78,13,2.38,8.84,3.72,7.29,2.33,0.47,50,13,0,1,2,141,Toronto Blue Jays,/api/v1/teams/141,275933,Scott Downs,/api/v1/people/275933,Scott,Downs,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,46,76,0,44,84,18,6,2,3,66,19,1,41,3,.181,226,.248,.265,.513,3,3,.500,4,1070,2.18,66.0,8,1,0,2,10,2,16,0.91,257,198,76,0,0,683,.640,3,0,1,0,60,0.52,.889,16.21,18,3.47,9.00,2.59,5.59,2.45,0.41,28,7,0,3,6,138,St. Louis Cardinals,/api/v1/teams/138,122620,Russ Springer,/api/v1/people/122620,Russ,Springer,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
666,2007,1,47,66,0,70,71,17,6,1,6,63,17,2,50,1,.202,248,.255,.306,.561,0,5,1.000,6,1061,2.22,69.0,3,2,5,7,27,2,17,0.97,272,207,66,0,0,687,.650,1,0,0,0,76,0.99,.600,15.38,13,3.71,8.22,2.22,6.52,2.22,0.78,28,4,0,5,1,111,Boston Red Sox,/api/v1/teams/111,506606,Hideki Okajima,/api/v1/people/506606,Hideki,Okajima,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
